Date,Mine & HODL ETH Rev,Mine & Sell USD Rev,50% Sale ETH Rev,50% sale USD Rev,ETH Price,Mine & HODL ETH Accume,Mine & Sell USD Accumulated,50 ETH Accumulated,50% USD Accumulated,50% ETH USD Value,Mine & HODL ETH Value Accumulated (USD),50/50 Val,Rig Value,Mine & HODL,Mine & Sell,50% Sell 50% HODL,Buy ETH Directly,GPUStraight Line,GPU Buy Back Value,Electricity paid,Total Electricity Paid,Days Run,Price of ETH
1/4/2020,0.02023,2.72,0.01,1.36,134.33,14.71558,4730.35,7.36,2365.18,988.37,1976.74,3353.55,1671.06,1982.01,4735.62,3358.82,479.36,0,1671.06,0.96,-1665.79,723,134.33
1/5/2020,0.02058,2.79,0.01,1.39,135.44,14.73616,4733.14,7.37,2366.57,997.93,1995.87,3364.5,1657.79,1985.56,4722.83,3354.19,483.32,0,1657.79,0.96,-1668.1,724,135.44
1/6/2020,0.02079,3,0.01,1.5,144.28,14.75695,4736.14,7.38,2368.07,1064.57,2129.13,3432.64,1651.04,2109.78,4716.78,3413.28,514.86,0,1651.04,0.96,-1670.4,725,144.28
1/7/2020,0.02005,2.87,0.01,1.44,143.18,14.777,4739.01,7.39,2369.51,1057.89,2115.77,3427.39,1622.24,2065.31,4688.55,3376.93,510.94,0,1622.24,0.96,-1672.7,726,143.18
1/8/2020,0.02056,2.89,0.01,1.45,140.66,14.79756,4741.9,7.4,2370.95,1040.71,2081.42,3411.66,1589.84,1996.26,4656.73,3326.5,501.95,0,1589.84,0.96,-1675.01,727,140.66
1/9/2020,0.02097,2.89,0.01,1.45,137.9,14.81853,4744.79,7.41,2372.4,1021.74,2043.47,3394.13,1589.84,1956,4657.32,3306.66,492.1,0,1589.84,0.96,-1677.31,728,137.9
1/10/2020,0.02043,2.96,0.01,1.48,144.88,14.83895,4747.75,7.42,2373.88,1074.93,2149.87,3448.81,1589.84,2060.09,4657.98,3359.03,517.01,0,1589.84,0.96,-1679.62,729,144.88
1/11/2020,0.02009,2.87,0.01,1.43,142.69,14.85904,4750.62,7.43,2375.31,1060.12,2120.24,3435.43,1573.87,2012.19,4642.57,3327.38,509.19,0,1573.87,0.96,-1681.92,730,142.69
1/12/2020,0.02026,2.97,0.01,1.48,146.55,14.8793,4753.59,7.44,2376.79,1090.28,2180.56,3467.08,1573.87,2070.21,4643.24,3356.72,522.97,0,1573.87,0.96,-1684.22,731,146.55
1/13/2020,0.0203,2.92,0.01,1.46,143.7,14.8996,4756.51,7.45,2378.25,1070.54,2141.07,3448.79,1573.87,2028.41,4643.85,3336.13,512.8,0,1573.87,0.96,-1686.53,732,143.7
1/14/2020,0.02059,3.41,0.01,1.71,165.86,14.92019,4759.92,7.46,2379.96,1237.33,2474.66,3617.29,1570.62,2356.45,4641.71,3499.08,591.87,0,1570.62,0.96,-1688.83,733,165.86
1/15/2020,0.02,3.32,0.01,1.66,166.22,14.94019,4763.25,7.47,2381.62,1241.68,2483.36,3623.3,1568.77,2360.99,4640.88,3500.94,593.16,0,1568.77,0.96,-1691.14,734,166.22
1/16/2020,0.02027,3.33,0.01,1.66,164.09,14.96046,4766.57,7.48,2383.29,1227.43,2454.86,3610.72,1532.8,2294.23,4605.94,3450.08,585.56,0,1532.8,0.96,-1693.44,735,164.09
1/17/2020,0.0203,3.45,0.01,1.72,169.74,14.98076,4770.02,7.49,2385.01,1271.42,2542.83,3656.43,1554.42,2401.51,4628.69,3515.1,605.72,0,1554.42,0.96,-1695.74,736,169.74
1/18/2020,0.02035,3.54,0.01,1.77,174,15.00111,4773.56,7.5,2386.78,1305.1,2610.19,3691.88,1564.51,2476.66,4640.02,3558.34,620.92,0,1564.51,0.96,-1698.05,737,174
1/19/2020,0.02037,3.4,0.01,1.7,166.94,15.02149,4776.96,7.51,2388.48,1253.84,2507.69,3642.32,1566.44,2373.78,4643.05,3508.41,595.73,0,1566.44,0.96,-1700.35,738,166.94
1/20/2020,0.02008,3.35,0.01,1.67,166.77,15.04157,4780.31,7.52,2390.15,1254.24,2508.48,3644.4,1545.22,2351.05,4622.87,3486.96,595.12,0,1545.22,0.96,-1702.66,739,166.77
1/21/2020,0.02005,3.4,0.01,1.7,169.36,15.06161,4783.7,7.53,2391.85,1275.42,2550.83,3667.27,1486.31,2332.18,4565.05,3448.61,604.36,0,1486.31,0.96,-1704.96,740,169.36
1/22/2020,0.02006,3.37,0.01,1.68,167.79,15.08168,4787.07,7.54,2393.54,1265.28,2530.55,3658.81,1514.12,2337.41,4593.93,3465.67,598.76,0,1514.12,0.96,-1707.26,741,167.79
1/23/2020,0.0202,3.29,0.01,1.64,162.63,15.10188,4790.36,7.55,2395.18,1228.01,2456.02,3623.19,1474.51,2220.96,4555.3,3388.13,580.35,0,1474.51,0.96,-1709.57,742,162.63
1/24/2020,0.01973,3.2,0.01,1.6,162.45,15.1216,4793.56,7.56,2396.78,1228.25,2456.5,3625.03,1462.98,2207.61,4544.67,3376.14,579.7,0,1462.98,0.96,-1711.87,743,162.45
1/25/2020,0.01994,3.2,0.01,1.6,160.36,15.14155,4796.76,7.57,2398.38,1214.05,2428.1,3612.43,1431.18,2145.1,4513.77,3329.43,572.25,0,1431.18,0.96,-1714.18,744,160.36
1/26/2020,0.02015,3.38,0.01,1.69,167.72,15.1617,4800.14,7.58,2400.07,1271.46,2542.92,3671.53,1415.7,2242.14,4499.36,3370.75,598.51,0,1415.7,0.96,-1716.48,745,167.72
1/27/2020,0.02017,3.43,0.01,1.71,169.95,15.18188,4803.57,7.59,2401.78,1290.08,2580.16,3691.86,1389.06,2250.44,4473.84,3362.14,606.47,0,1389.06,0.96,-1718.78,746,169.95
1/28/2020,0.02045,3.6,0.01,1.8,176,15.20233,4807.17,7.6,2403.58,1337.8,2675.61,3741.39,1373.65,2328.17,4459.73,3393.95,628.06,0,1373.65,0.96,-1721.09,747,176
1/29/2020,0.02016,3.5,0.01,1.75,173.55,15.22248,4810.67,7.61,2405.33,1320.93,2641.86,3726.26,1326.76,2245.23,4414.03,3329.63,619.32,0,1326.76,0.96,-1723.39,748,173.55
1/30/2020,0.02047,3.78,0.01,1.89,184.47,15.24295,4814.44,7.62,2407.22,1405.93,2811.87,3813.15,1317.72,2403.89,4406.46,3405.18,658.28,0,1317.72,0.96,-1725.7,749,184.47
1/31/2020,0.02043,3.67,0.01,1.84,179.76,15.26338,4818.11,7.63,2409.06,1371.87,2743.74,3780.93,1311.23,2326.98,4401.34,3364.16,641.48,0,1311.23,0.96,-1728,750,179.76
2/1/2020,0.02053,3.77,0.01,1.89,183.66,15.28391,4821.88,7.64,2410.94,1403.52,2807.04,3814.46,1311.23,2387.97,4402.81,3395.39,655.39,0,1311.23,0.96,-1730.3,751,183.66
2/2/2020,0.02008,3.78,0.01,1.89,188.39,15.304,4825.67,7.65,2412.83,1441.56,2883.12,3854.39,1311.23,2461.74,4404.29,3433.02,672.27,0,1311.23,0.96,-1732.61,752,188.39
2/3/2020,0.02023,3.84,0.01,1.92,189.77,15.32422,4829.51,7.66,2414.75,1454.04,2908.08,3868.79,1320.2,2493.36,4414.79,3454.08,677.2,0,1320.2,0.96,-1734.91,753,189.77
2/4/2020,0.02006,3.78,0.01,1.89,188.44,15.34428,4833.29,7.67,2416.64,1445.74,2891.48,3862.38,1315.75,2470.01,4411.82,3440.91,672.45,0,1315.75,0.96,-1737.22,754,188.44
2/5/2020,0.02021,4.12,0.01,2.06,203.85,15.36449,4837.41,7.68,2418.7,1566.03,3132.05,3984.73,1336.37,2728.9,4434.26,3581.58,727.44,0,1336.37,0.96,-1739.52,755,203.85
2/6/2020,0.02034,4.33,0.01,2.16,212.88,15.38483,4841.73,7.69,2420.87,1637.56,3275.12,4058.43,1336.37,2869.67,4436.28,3652.98,759.66,0,1336.37,0.96,-1741.82,756,212.88
2/7/2020,0.02038,4.55,0.01,2.27,223.14,15.4052,4846.28,7.7,2423.14,1718.76,3437.52,4141.9,1342.56,3035.95,4444.71,3740.33,796.28,0,1342.56,0.96,-1744.13,757,223.14
2/8/2020,0.01977,4.41,0.01,2.21,223.2,15.42497,4850.69,7.71,2425.35,1721.43,3442.85,4146.77,1320.09,3016.52,4424.36,3720.44,796.49,0,1320.09,0.96,-1746.43,758,223.2
2/9/2020,0.02001,4.57,0.01,2.29,228.6,15.44498,4855.27,7.72,2427.63,1765.36,3530.72,4193,1331.04,3113.02,4437.57,3775.3,815.76,0,1331.04,0.96,-1748.74,759,228.6
2/10/2020,0.02004,4.47,0.01,2.24,223.11,15.46502,4859.74,7.73,2429.87,1725.2,3450.4,4155.07,1329.61,3028.97,4438.31,3733.64,796.17,0,1329.61,0.96,-1751.04,760,223.11
2/11/2020,0.01978,4.7,0.01,2.35,237.8,15.4848,4864.44,7.74,2432.22,1841.14,3682.29,4273.36,1322.41,3251.36,4433.51,3842.43,848.59,0,1322.41,0.96,-1753.34,761,237.8
2/12/2020,0.01983,5.28,0.01,2.64,266.13,15.50463,4869.72,7.75,2434.86,2063.12,4126.25,4497.98,1313.93,3684.53,4428,4056.27,949.69,0,1313.93,0.96,-1755.65,762,266.13
2/13/2020,0.01947,5.23,0.01,2.61,268.56,15.5241,4874.95,7.76,2437.47,2084.58,4169.15,4522.05,1313.93,3725.13,4430.93,4078.03,958.36,0,1313.93,0.96,-1757.95,763,268.56
2/14/2020,0.01939,5.54,0.01,2.77,285.79,15.5435,4880.49,7.77,2440.25,2221.09,4442.18,4661.33,1311.33,3993.25,4431.56,4212.41,1019.84,0,1311.33,0.96,-1760.26,764,285.79
2/15/2020,0.01924,5.1,0.01,2.55,264.85,15.56274,4885.59,7.78,2442.79,2060.9,4121.79,4503.69,1310.37,3669.6,4433.39,4051.5,945.12,0,1310.37,0.96,-1762.56,765,264.85
2/16/2020,0.01936,5.02,0.01,2.51,259.43,15.5821,4890.61,7.79,2445.31,2021.23,4042.46,4466.54,1313.36,3590.96,4439.1,4015.03,925.78,0,1313.36,0.96,-1764.86,766,259.43
2/17/2020,0.01906,5.11,0.01,2.55,268.07,15.60116,4895.72,7.8,2447.86,2091.1,4182.2,4538.96,1313.56,3728.6,4442.12,4085.36,956.61,0,1313.56,0.96,-1767.17,767,268.07
2/18/2020,0.01895,5.36,0.01,2.68,282.92,15.62011,4901.08,7.81,2450.54,2209.62,4419.24,4660.16,1311.66,3961.43,4443.27,4202.35,1009.6,0,1311.66,0.96,-1769.47,768,282.92
2/19/2020,0.0184,4.76,0.01,2.38,258.72,15.63851,4905.84,7.82,2452.92,2023,4046,4475.92,1311.14,3585.36,4445.21,4015.29,923.25,0,1311.14,0.96,-1771.78,769,258.72
2/20/2020,0.01882,4.85,0.01,2.43,257.7,15.65733,4910.69,7.83,2455.35,2017.45,4034.89,4472.79,1310.13,3570.95,4446.75,4008.85,919.61,0,1310.13,0.96,-1774.08,770,257.7
2/21/2020,0.01887,5.01,0.01,2.51,265.6,15.6762,4915.7,7.84,2457.85,2081.8,4163.6,4539.65,1309.31,3696.53,4448.63,4072.58,947.8,0,1309.31,0.96,-1776.38,771,265.6
2/22/2020,0.01847,4.85,0.01,2.42,262.31,15.69467,4920.55,7.85,2460.27,2058.43,4116.87,4518.71,1298.42,3636.6,4440.28,4038.44,936.06,0,1298.42,0.96,-1778.69,772,262.31
2/23/2020,0.01865,5.14,0.01,2.57,275.64,15.71332,4925.69,7.86,2462.85,2165.61,4331.22,4628.46,1218.61,3768.84,4363.31,4066.08,983.62,0,1218.61,0.96,-1780.99,773,275.64
2/24/2020,0.01834,4.87,0.01,2.44,265.74,15.73167,4930.57,7.87,2465.28,2090.27,4180.53,4555.55,1188.81,3586.04,4336.08,3961.06,948.3,0,1188.81,0.96,-1783.3,774,265.74
2/25/2020,0.01892,4.67,0.01,2.34,246.84,15.75059,4935.24,7.88,2467.62,1943.94,3887.88,4411.56,1183.42,3285.69,4333.05,3809.37,880.85,0,1183.42,0.96,-1785.6,775,246.84
2/26/2020,0.01939,4.34,0.01,2.17,223.73,15.76998,4939.57,7.88,2469.79,1764.11,3528.22,4233.9,1189.62,2929.93,4341.29,3635.61,798.38,0,1189.62,0.96,-1787.9,776,223.73
2/27/2020,0.01828,4.16,0.01,2.08,227.57,15.78826,4943.73,7.89,2471.87,1796.47,3592.93,4268.33,1197.69,3000.42,4351.22,3675.82,812.09,0,1197.69,0.96,-1790.21,777,227.57
2/28/2020,0.0186,4.23,0.01,2.12,227.56,15.80686,4947.97,7.9,2473.98,1798.5,3597.01,4272.49,1186.95,2991.45,4342.41,3666.93,812.05,0,1186.95,0.96,-1792.51,778,227.56
2/29/2020,0.01836,4,0.01,2,217.68,15.82522,4951.96,7.91,2475.98,1722.42,3444.83,4198.4,1190.61,2840.62,4347.75,3594.19,776.79,0,1190.61,0.96,-1794.82,779,217.68
3/1/2020,0.01854,4.04,0.01,2.02,218.02,15.84376,4956.01,7.92,2478,1727.13,3454.26,4205.13,1190.61,2847.74,4349.49,3598.62,778.01,0,1190.61,0.96,-1797.12,780,218.02
3/2/2020,0.01882,4.37,0.01,2.18,232.09,15.86258,4960.37,7.93,2480.19,1840.77,3681.55,4320.96,1190.61,3072.73,4351.56,3712.14,828.22,0,1190.61,0.96,-1799.42,781,232.09
3/3/2020,0.0187,4.18,0.01,2.09,223.77,15.88128,4964.56,7.94,2482.28,1776.88,3553.75,4259.16,1196.52,2948.55,4359.35,3653.95,798.53,0,1196.52,0.96,-1801.73,782,223.77
3/4/2020,0.01852,4.16,0.01,2.08,224.68,15.89979,4968.72,7.95,2484.36,1786.18,3572.37,4270.54,1190.56,2958.9,4355.25,3657.07,801.77,0,1190.56,0.96,-1804.03,783,224.68
3/5/2020,0.01837,4.2,0.01,2.1,228.7,15.91816,4972.92,7.96,2486.46,1820.24,3640.48,4306.7,1189.42,3023.56,4356,3689.78,816.12,0,1189.42,0.96,-1806.34,784,228.7
3/6/2020,0.01904,4.68,0.01,2.34,245.76,15.9372,4977.6,7.97,2488.8,1958.36,3916.73,4447.16,1190.77,3298.86,4359.73,3829.29,877,0,1190.77,0.96,-1808.64,785,245.76
3/7/2020,0.0186,4.42,0.01,2.21,237.78,15.9558,4982.02,7.98,2491.01,1896.99,3793.97,4388,1181.57,3164.6,4352.65,3758.62,848.52,0,1181.57,0.96,-1810.94,786,237.78
3/8/2020,0.0186,3.71,0.01,1.86,199.68,15.9744,4985.73,7.99,2492.87,1594.88,3189.77,4087.75,1183.89,2560.41,4356.38,3458.39,712.56,0,1183.89,0.96,-1813.25,787,199.68
3/9/2020,0.01883,3.82,0.01,1.91,203.08,15.99323,4989.56,8,2494.78,1623.95,3247.9,4118.73,1183.89,2616.24,4357.9,3487.07,724.69,0,1183.89,0.96,-1815.55,788,203.08
3/10/2020,0.01861,3.73,0.01,1.87,200.62,16.01183,4993.29,8.01,2496.64,1606.15,3212.29,4102.79,1183.59,2578.03,4359.02,3468.52,715.91,0,1183.59,0.96,-1817.86,789,200.62
3/11/2020,0.01908,3.72,0.01,1.86,194.86,16.03091,4997.01,8.02,2498.5,1561.89,3123.78,4060.4,1183.59,2487.21,4360.44,3423.82,695.36,0,1183.59,0.96,-1820.16,790,194.86
3/12/2020,0.02473,2.72,0.01,1.36,109.78,16.05564,4999.72,8.03,2499.86,881.29,1762.59,3381.16,1183.59,1123.71,4360.85,2742.28,391.75,0,1183.59,0.96,-1822.46,791,109.78
3/13/2020,0.02505,3.39,0.01,1.7,135.44,16.0807,5003.12,8.04,2501.56,1088.98,2177.97,3590.54,1183.59,1536.79,4361.94,2949.36,483.32,0,1183.59,0.96,-1824.77,792,135.44
3/14/2020,0.01973,2.42,0.01,1.21,122.58,16.10042,5005.53,8.05,2502.77,986.79,1973.59,3489.56,1183.59,1330.11,4362.05,2846.08,437.43,0,1183.59,0.96,-1827.07,793,122.58
3/15/2020,0.01957,2.42,0.01,1.21,123.53,16.12,5007.95,8.06,2503.98,995.65,1991.3,3499.63,1183.59,1345.52,4362.16,2853.84,440.82,0,1183.59,0.96,-1829.38,794,123.53
3/16/2020,0.02067,2.3,0.01,1.15,111.32,16.14066,5010.25,8.07,2505.13,898.39,1796.78,3403.52,1183.59,1148.69,4362.16,2755.42,397.25,0,1183.59,0.96,-1831.68,795,111.32
3/17/2020,0.02036,2.37,0.01,1.18,116.3,16.16102,5012.62,8.08,2506.31,939.76,1879.53,3446.07,1183.59,1229.13,4362.23,2795.68,415.02,0,1183.59,0.96,-1833.98,796,116.3
3/18/2020,0.01971,2.34,0.01,1.17,118.62,16.18073,5014.96,8.09,2507.48,959.68,1919.36,3467.16,1184.39,1267.46,4363.06,2815.26,423.3,0,1184.39,0.96,-1836.29,797,118.62
3/19/2020,0.02,2.73,0.01,1.37,136.7,16.20073,5017.69,8.1,2508.85,1107.32,2214.64,3616.17,1184.39,1560.44,4363.49,2961.96,487.82,0,1184.39,0.96,-1838.59,798,136.7
3/20/2020,0.01976,2.64,0.01,1.32,133.4,16.2205,5020.33,8.11,2510.16,1081.91,2163.81,3592.07,1184.39,1507.31,4363.82,2935.57,476.04,0,1184.39,0.96,-1840.9,799,133.4
3/21/2020,0.01906,2.53,0.01,1.26,132.72,16.23956,5022.86,8.12,2511.43,1077.66,2155.31,3589.09,1184.39,1496.5,4364.05,2930.28,473.61,0,1184.39,0.96,-1843.2,800,132.72
3/22/2020,0.01964,2.4,0.01,1.2,122.44,16.2592,5025.26,8.13,2512.63,995.39,1990.78,3508.02,1184.39,1329.66,4364.15,2846.91,436.93,0,1184.39,0.96,-1845.5,801,122.44
3/23/2020,0.01976,2.7,0.01,1.35,136.74,16.27895,5027.96,8.14,2513.98,1112.99,2225.98,3626.97,1184.39,1562.57,4364.55,2963.56,487.96,0,1184.39,0.96,-1847.81,802,136.74
3/24/2020,0.01908,2.65,0.01,1.33,139.07,16.29803,5030.62,8.15,2515.31,1133.28,2266.57,3648.59,1171.82,1588.27,4352.32,2970.3,496.27,0,1171.82,0.96,-1850.11,803,139.07
3/25/2020,0.01941,2.65,0.01,1.32,136.28,16.31745,5033.26,8.16,2516.63,1111.87,2223.74,3628.5,1176.24,1547.57,4357.09,2952.33,486.32,0,1176.24,0.96,-1852.42,804,136.28
3/26/2020,0.01927,2.68,0.01,1.34,138.97,16.33672,5035.94,8.17,2517.97,1135.16,2270.31,3653.13,1181.63,1597.23,4362.85,2980.04,495.92,0,1181.63,0.96,-1854.72,805,138.97
3/27/2020,0.01936,2.55,0.01,1.27,131.51,16.35608,5038.49,8.18,2519.24,1075.49,2150.99,3594.74,1179.51,1473.47,4360.97,2917.22,469.29,0,1179.51,0.96,-1857.02,806,131.51
3/28/2020,0.0191,2.51,0.01,1.25,131.34,16.37518,5041,8.19,2520.5,1075.36,2150.72,3595.86,1179.51,1470.9,4361.18,2916.04,468.69,0,1179.51,0.96,-1859.33,807,131.34
3/29/2020,0.01887,2.35,0.01,1.17,124.55,16.39404,5043.35,8.2,2521.67,1020.94,2041.88,3542.61,1179.51,1359.75,4361.22,2860.49,444.46,0,1179.51,0.96,-1861.63,808,124.55
3/30/2020,0.01884,2.49,0.01,1.25,132.31,16.41288,5045.84,8.21,2522.92,1085.79,2171.59,3608.71,1178.13,1485.79,4360.04,2922.91,472.15,0,1178.13,0.96,-1863.94,809,132.31
3/31/2020,0.01944,2.59,0.01,1.29,133.17,16.43232,5048.43,8.22,2524.21,1094.15,2188.29,3618.36,1178.13,1500.19,4360.32,2930.25,475.22,0,1178.13,0.96,-1866.24,810,133.17
4/1/2020,0.01943,2.64,0.01,1.32,136.05,16.45175,5051.07,8.23,2525.54,1119.13,2238.26,3644.67,1178.13,1547.85,4360.66,2954.25,485.5,0,1178.13,0.96,-1868.54,811,136.05
4/2/2020,0.0189,2.68,0.01,1.34,141.59,16.47065,5053.75,8.24,2526.87,1166.04,2332.08,3692.91,1178.13,1639.36,4361.03,3000.2,505.27,0,1178.13,0.96,-1870.85,812,141.59
4/3/2020,0.01917,2.71,0.01,1.36,141.45,16.48982,5056.46,8.24,2528.23,1166.24,2332.48,3694.47,1178.13,1637.47,4361.44,2999.45,504.77,0,1178.13,0.96,-1873.15,813,141.45
4/4/2020,0.0193,2.79,0.01,1.39,144.49,16.50912,5059.25,8.25,2529.62,1192.7,2385.4,3722.32,1178.13,1688.08,4361.92,3025,515.61,0,1178.13,0.96,-1875.46,814,144.49
4/5/2020,0.01908,2.73,0.01,1.36,142.88,16.5282,5061.97,8.26,2530.99,1180.77,2361.55,3711.76,1178.13,1661.92,4362.35,3012.13,509.87,0,1178.13,0.96,-1877.76,815,142.88
4/6/2020,0.02009,3.45,0.01,1.72,171.62,16.54829,5065.42,8.27,2532.71,1420.01,2840.02,3952.72,1178.13,2138.09,4363.49,3250.79,612.43,0,1178.13,0.96,-1880.06,816,171.62
4/7/2020,0.01969,3.24,0.01,1.62,164.66,16.56798,5068.66,8.28,2534.33,1364.04,2728.08,3898.37,1178.13,2023.85,4364.43,3194.14,587.59,0,1178.13,0.96,-1882.37,817,164.66
4/8/2020,0.01937,3.36,0.01,1.68,173.41,16.58735,5072.02,8.29,2536.01,1438.21,2876.41,3974.22,1178.13,2169.87,4365.48,3267.68,618.82,0,1178.13,0.96,-1884.67,818,173.41
4/9/2020,0.01925,3.27,0.01,1.64,169.92,16.6066,5075.29,8.3,2537.65,1410.9,2821.79,3948.54,1178.13,2112.95,4366.45,3239.7,606.36,0,1178.13,0.96,-1886.98,819,169.92
4/10/2020,0.01899,3,0.01,1.5,158.12,16.62559,5078.3,8.31,2539.15,1314.42,2628.84,3853.57,1178.13,1917.69,4367.15,3142.42,564.25,0,1178.13,0.96,-1889.28,820,158.12
4/11/2020,0.01928,3.06,0.01,1.53,158.67,16.64487,5081.35,8.32,2540.68,1320.52,2641.04,3861.2,1178.13,1927.59,4367.9,3147.75,566.22,0,1178.13,0.96,-1891.58,821,158.67
4/12/2020,0.01892,3,0.01,1.5,158.75,16.66378,5084.36,8.33,2542.18,1322.69,2645.38,3864.87,1178.13,1929.62,4368.6,3149.11,566.5,0,1178.13,0.96,-1893.89,822,158.75
4/13/2020,0.01924,3.02,0.01,1.51,156.82,16.68302,5087.37,8.34,2543.69,1308.12,2616.23,3851.8,1178.13,1898.17,4369.32,3133.74,559.61,0,1178.13,0.96,-1896.19,823,156.82
4/14/2020,0.01881,2.98,0.01,1.49,158.6,16.70183,5090.36,8.35,2545.18,1324.45,2648.91,3869.63,1178.13,1928.55,4369.99,3149.27,565.97,0,1178.13,0.96,-1898.5,824,158.6
4/15/2020,0.01896,2.9,0.01,1.45,152.85,16.72078,5093.25,8.36,2546.63,1277.89,2555.77,3824.51,1178.13,1833.1,4370.59,3101.85,545.45,0,1178.13,0.96,-1900.8,825,152.85
4/16/2020,0.01903,3.28,0.01,1.64,172.58,16.73981,5096.54,8.37,2548.27,1444.48,2888.96,3992.75,1178.13,2163.99,4371.57,3267.78,615.85,0,1178.13,0.96,-1903.1,826,172.58
4/17/2020,0.01905,3.26,0.01,1.63,170.98,16.75885,5099.79,8.38,2549.9,1432.71,2865.43,3982.61,1192.66,2152.68,4387.05,3269.86,610.14,0,1192.66,0.96,-1905.41,827,170.98
4/18/2020,0.01903,3.57,0.01,1.79,187.81,16.77788,5103.37,8.39,2551.68,1575.53,3151.05,4127.21,1192.67,2436.01,4388.32,3412.16,670.2,0,1192.67,0.96,-1907.71,828,187.81
4/19/2020,0.01946,3.51,0.01,1.76,180.34,16.79734,5106.88,8.4,2553.44,1514.62,3029.23,4068.06,1197.75,2316.97,4394.61,3355.79,643.55,0,1197.75,0.96,-1910.02,829,180.34
4/20/2020,0.01974,3.37,0.01,1.68,170.6,16.81708,5110.24,8.41,2555.12,1434.5,2868.99,3989.62,1200.53,2157.2,4398.45,3277.82,608.79,0,1200.53,0.96,-1912.32,830,170.6
4/21/2020,0.01937,3.31,0.01,1.66,171,16.83645,5113.56,8.42,2556.78,1439.52,2879.03,3996.3,1204.2,2168.61,4403.14,3285.87,610.22,0,1204.2,0.96,-1914.62,831,171
4/22/2020,0.01952,3.57,0.01,1.79,183.04,16.85598,5117.13,8.43,2558.57,1542.66,3085.32,4101.22,1207.45,2375.84,4407.65,3391.75,653.18,0,1207.45,0.96,-1916.93,832,183.04
4/23/2020,0.01909,3.54,0.01,1.77,185.68,16.87506,5120.68,8.44,2560.34,1566.68,3133.36,4127.02,1261.25,2475.38,4462.69,3469.04,662.6,0,1261.25,0.96,-1919.23,833,185.68
4/24/2020,0.01935,3.63,0.01,1.82,187.7,16.89441,5124.31,8.45,2562.15,1585.54,3171.08,4147.69,1330.73,2580.27,4533.5,3556.89,669.81,0,1330.73,0.96,-1921.54,834,187.7
4/25/2020,0.01932,3.76,0.01,1.88,194.39,16.91373,5128.06,8.46,2564.03,1643.93,3287.86,4207.96,1393.75,2757.77,4597.97,3677.87,693.68,0,1393.75,0.96,-1923.84,835,194.39
4/26/2020,0.01931,3.82,0.01,1.91,197.78,16.93304,5131.88,8.47,2565.94,1674.51,3349.02,4240.45,1480.79,2903.66,4686.53,3795.1,705.78,0,1480.79,0.96,-1926.14,836,197.78
4/27/2020,0.01977,3.89,0.01,1.95,196.78,16.95282,5135.77,8.48,2567.89,1667.99,3335.97,4235.87,1514.26,2921.79,4721.58,3821.68,702.21,0,1514.26,0.96,-1928.45,837,196.78
4/28/2020,0.01968,3.87,0.01,1.94,196.86,16.97249,5139.65,8.49,2569.82,1670.6,3341.21,4240.43,1487.85,2898.31,4696.75,3797.53,702.5,0,1487.85,0.96,-1930.75,838,196.86
4/29/2020,0.01967,4.24,0.01,2.12,215.55,16.99217,5143.89,8.5,2571.94,1831.33,3662.66,4403.27,1487.85,3217.46,4698.69,3958.07,769.19,0,1487.85,0.96,-1933.06,839,215.55
4/30/2020,0.01966,4.06,0.01,2.03,206.27,17.01183,5147.94,8.51,2573.97,1754.52,3509.03,4328.49,1499.79,3073.46,4712.38,3892.92,736.08,0,1499.79,0.96,-1935.36,840,206.27
5/1/2020,0.01857,3.94,0.01,1.97,211.98,17.03041,5151.88,8.52,2575.94,1805.05,3610.11,4380.99,1511.73,3184.18,4725.95,3955.06,756.45,0,1511.73,0.96,-1937.66,841,211.98
5/2/2020,0.01832,3.92,0.01,1.96,214.15,17.04873,5155.8,8.52,2577.9,1825.49,3650.98,4403.39,1487.74,3198.75,4703.57,3951.16,764.2,0,1487.74,0.96,-1939.97,842,214.15
5/3/2020,0.01882,3.95,0.01,1.98,210.06,17.06755,5159.76,8.53,2579.88,1792.6,3585.21,4372.48,1487.74,3130.67,4705.22,3917.95,749.6,0,1487.74,0.96,-1942.27,843,210.06
5/4/2020,0.01853,3.83,0.01,1.92,206.94,17.08607,5163.59,8.54,2581.8,1767.9,3535.79,4349.69,1485.34,3076.55,4704.35,3890.45,738.47,0,1485.34,0.96,-1944.58,844,206.94
5/5/2020,0.01849,3.8,0.01,1.9,205.48,17.10456,5167.39,8.55,2583.7,1757.32,3514.65,4341.02,1487.74,3055.51,4708.25,3881.88,733.26,0,1487.74,0.96,-1946.88,845,205.48
5/6/2020,0.0191,3.8,0.01,1.9,199.1,17.12366,5171.19,8.56,2585.6,1704.66,3409.32,4290.26,1485.31,2945.45,4707.32,3826.39,710.49,0,1485.31,0.96,-1949.18,846,199.1
5/7/2020,0.02,4.22,0.01,2.11,212.37,17.14,5175.41,8.57,2587.71,1820.39,3640.77,4408.09,1469.71,3158.99,4693.64,3926.31,757.84,0,1469.71,0.96,-1951.49,847,212.37
5/8/2020,0.02,4.14,0.01,2.07,211.54,17.16,5179.55,8.58,2589.77,1815.34,3630.68,4405.11,1469.71,3146.6,4695.47,3921.03,754.88,0,1469.71,0.96,-1953.79,848,211.54
